Country Name_x,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Reasons for the Emission of carbon Footprints,Solutions to take to combat the climate change,Country Name_y,Region,IncomeGroup,SpecialNotes
Tonga,TON,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,80.0,90.0,80.0,90.0,90.0,100.0,80.0,90.0,90.0,110.0,100.0,90.0,100.000001490116,119.999997317791,129.999995231628,129.999995231628,150.000005960464,129.999995231628,129.999995231628,140.000000596046,119.999997317791,109.999999403954,109.999999403954,119.999997317791,109.999999403954,119.999997317791,150.000005960464,180.000007152557,159.999996423721,159.999996423721,0.12,,,Tonga,East Asia & Pacific,Upper middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY)."
Trinidad and Tobago,TTO,2581.568,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.137,15328.06,16725.187,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,13150.0,13050.0,13150.0,10720.0,8790.0,8620.0,9190.0,9690.0,9920.0,9900.0,10200.0,11620.0,12680.0003051758,15449.9998092651,16100.0003814697,17590.0001525879,20059.9994659424,20500.0,20020.0004577637,19040.0009155273,21459.9990844727,22260.0002288818,21520.0004577637,22209.9990844727,22040.0009155273,21329.9999237061,18309.9994659424,18250.0,17780.0006866455,17190.0005340576,21.97,,,Trinidad and Tobago,Latin America & Caribbean,High income,
Tunisia,TUN,1727.157,1767.494,1796.83,1947.177,2757.584,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.824,5548.171,5848.865,6758.281,7491.681,8771.464,9493.863,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,14540.0,15030.0,16110.0,16410.0,16420.0,16780.0,17320.0,17880.0,18660.0,19660.0,20700.0,21570.0,21709.9990844727,21500.0,22479.9995422363,22969.9993133545,23899.9996185303,24750.0,25250.0,25290.0009155273,27520.0004577637,26340.0001525879,27790.0009155273,27850.0003814697,29950.0007629395,30479.9995422363,29610.0006103516,29959.9990844727,29889.9993896484,29909.9998474121,28.59,,,Tunisia,Middle East & North Africa,Lower middle income,
Turkiye,TUR,16820.529,17363.245,21631.633,22669.394,26336.394,27388.823,31547.201,33523.714,36314.301,38807.861,42639.876,47733.339,53857.229,59486.074,61136.224,65697.972,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.574,90541.897,95796.708,106717.034,116881.958,129907.142,126309.815,139316.664,139200.0,143800.0,149800.0,155580.0,153820.0,168150.0,185340.0,193430.0,193690.0,192650.0,216400.0,197770.0,208110.000610352,219160.003662109,224600.006103516,235000.0,261079.986572266,288970.001220703,287190.002441406,287829.986572266,297109.985351563,317720.001220703,328880.004882813,318170.013427734,340640.014648438,351589.996337891,374589.996337891,415899.993896484,411730.010986328,396839.996337891,,,,Türkiye,Europe & Central Asia,Upper middle income,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,9.99999977648258,,,,Tuvalu,East Asia & Pacific,Upper middle income,
Tanzania,TZA,828.742,704.064,766.403,803.073,1034.094,1162.439,1371.458,1760.16,1653.817,1796.83,1767.494,2464.224,2167.197,3186.623,2306.543,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.193,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,1890.0,1870.0,1860.0,1920.0,1910.0,2730.0,3070.0,2890.0,2690.0,2520.0,2950.0,3130.0,3569.9999332428,3759.99999046326,5079.99992370605,5659.99984741211,6050.00019073486,5909.99984741211,6079.99992370605,5929.99982833862,6909.99984741211,8189.9995803833,9869.99988555908,10810.0004196167,10710.000038147,11689.9995803833,11199.9998092651,11829.9999237061,12000.0,12449.9998092651,11.47,,,Tanzania,Sub-Saharan Africa,Lower middle income,
Uganda,UGA,421.705,407.037,429.039,432.706,491.378,627.057,733.4,810.407,982.756,1177.107,1444.798,1441.131,1382.459,1180.774,1195.442,1133.103,990.09,806.74,700.397,674.728,627.057,528.048,546.383,616.056,583.053,619.723,704.064,770.07,865.412,803.073,790.0,810.0,820.0,810.0,730.0,950.0,1050.0,1110.0,1260.0,1290.0,1300.0,1300.0,1490.00000953674,1570.00005245209,1629.99999523163,2019.99998092651,2400.00009536743,2869.99988555908,2970.00002861023,3359.99989509583,3329.99992370605,3740.00000953674,3779.99997138977,3690.00005722046,4110.0001335144,4719.99979019165,4949.99980926514,5170.00007629395,5860.0001335144,5860.0001335144,5.35,,,Uganda,Sub-Saharan Africa,Low income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688620.0,651930.0,574640.0,499310.0,415670.0,399250.0,346110.0,328240.0,309290.0,305730.0,297380.0,300550.0,303940.002441406,330230.010986328,307140.014648438,295410.003662109,303989.990234375,312140.014648438,301200.012207031,251619.995117188,268920.013427734,283339.996337891,277109.985351563,270269.989013672,237729.995727539,191070.007324219,201660.003662109,174940.002441406,185619.995117188,174729.995727539,189.3,,,Ukraine,Europe & Central Asia,Lower middle income,
Uruguay,URY,4319.726,4121.708,4011.698,4319.726,4558.081,5522.502,5405.158,4884.444,4884.444,5595.842,5742.522,5808.528,6076.219,5775.525,5683.85,5969.876,5896.536,5650.847,5742.522,6277.904,5837.864,5375.822,4873.443,3817.347,3450.647,3296.633,3179.289,3560.657,4807.437,4880.777,3850.0,4370.0,4770.0,4490.0,4270.0,4690.0,5450.0,5560.0,5780.0,6780.0,5460.0,4950.0,4530.00020980835,4489.99977111816,5460.00003814697,5420.00007629395,6329.99992370605,5849.99990463257,7750.0,7670.00007629395,6280.00020980835,7610.0001335144,8520.00045776367,7360.0001335144,6500.0,6639.9998664856,6519.99998092651,6099.99990463257,6539.99996185303,6489.99977111816,5.88,,,Uruguay,Latin America & Caribbean,High income,
United States,USA,2890696.1,2880505.507,2987207.873,3119230.874,3255995.306,3390922.571,3561878.111,3695708.943,3831354.94,4024748.853,4328904.501,4356770.034,4564952.958,4770194.948,4598487.673,4406329.539,4613100.668,4742292.745,4890861.25,4901796.244,4723209.677,4535800.308,4306748.487,4341878.347,4475192.132,4492555.377,4495463.308,4688373.177,4892526.068,4955081.421,4844520.0,4807500.0,4879630.0,4995210.0,5066810.0,5117040.0,5273490.0,5543350.0,5590540.0,5609020.0,5775810.0,5748260.0,5593029.78515625,5658990.234375,5738290.0390625,5753490.234375,5653080.078125,5736319.82421875,5558379.8828125,5156430.17578125,5392109.86328125,5173600.09765625,4956060.05859375,5092100.09765625,5107209.9609375,4990709.9609375,4894500.0,4819370.1171875,4975310.05859375,4817720.21484375,4535.3,,,United States,North America,High income,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117770.0,118580.0,113080.0,114590.0,108880.0,98150.0,99600.0,100730.0,116260.0,116490.0,123810.0,125700.0,129889.999389648,121910.003662109,124839.996337891,119190.002441406,127360.000610352,122580.001831055,128880.004882813,116529.998779297,126239.99786377,128630.004882813,113139.999389648,111860.000610352,104870.002746582,99169.9981689453,105230.003356934,109529.998779297,112470.001220703,116709.999084473,90.37,,,Uzbekistan,Europe & Central Asia,Lower middle income,
St. Vincent and the Grenadines,VCT,11.001,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.337,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.337,47.671,66.006,66.006,66.006,77.007,66.006,77.007,80.0,90.0,120.0,130.0,140.0,150.0,150.0,160.0,190.0,190.0,160.0,200.0,230.000004172325,230.000004172325,250.0,250.0,250.0,270.000010728836,250.0,889.999985694885,250.0,270.000010728836,360.000014305115,230.000004172325,270.000010728836,250.0,259.999990463257,230.000004172325,250.0,259.999990463257,0.12,,,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,
"Venezuela, RB",VEN,57069.521,51928.387,54106.585,56204.109,56603.812,60787.859,57029.184,65815.316,65635.633,68998.272,74561.111,62562.687,62577.355,66501.045,75133.163,63816.801,57344.546,63732.46,68690.244,76570.627,90802.254,91968.36,93405.824,93101.463,93218.807,101278.873,109529.623,110981.755,116097.22,108854.895,101630.0,100990.0,103110.0,107390.0,106530.0,114040.0,121840.0,127590.0,129300.0,125460.0,131520.0,135800.0,140750.0,135770.004272461,139610.000610352,147380.004882813,147529.998779297,142389.999389648,151110.000610352,152589.996337891,164100.006103516,160039.993286133,181130.004882813,180429.992675781,179240.005493164,163130.004882813,151070.007324219,140820.007324219,132130.004882813,112339.996337891,88.95,,,"Venezuela, RB",Latin America & Caribbean,,
British Virgin Islands,VGB,,,3.667,3.667,7.334,7.334,11.001,3.667,14.668,18.335,18.335,22.002,22.002,25.669,25.669,25.669,25.669,29.336,29.336,29.336,29.336,44.004,36.67,40.337,40.337,47.671,55.005,62.339,66.006,66.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,British Virgin Islands,Latin America & Caribbean,High income,
Vietnam,VNM,5944.207,6164.227,7550.353,7036.973,7719.035,8250.75,8782.465,7832.712,8393.763,8511.107,28199.23,24528.563,23058.096,25096.948,19083.068,21800.315,13923.599,15276.722,15419.735,16281.48,16820.529,17726.278,18382.671,19317.756,17550.262,21165.924,23091.099,25969.694,23182.774,17509.925,19330.0,19800.0,20810.0,24240.0,26680.0,31400.0,35030.0,40840.0,45470.0,46410.0,51210.0,56720.0,66500.0,70900.0015258789,85050.0030517578,92370.002746582,94870.002746582,105139.999389648,117589.996337891,132289.993286133,151410.003662109,155970.001220703,155520.004272461,164300.003051758,180869.995117188,220649.993896484,223720.001220703,230449.996948242,285600.006103516,336489.990234375,321.93,,,Vietnam,East Asia & Pacific,Lower middle income,
Vanuatu,VUT,,,40.337,33.003,62.339,47.671,77.007,84.341,62.339,44.004,40.337,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.011,58.672,47.671,66.006,62.339,70.0,70.0,60.0,60.0,60.0,70.0,90.0,90.0,80.0,90.0,90.0,90.0,79.9999982118607,90.0000035762787,70.0000002980232,70.0000002980232,70.0000002980232,109.999999403954,100.000001490116,129.999995231628,129.999995231628,129.999995231628,119.999997317791,109.999999403954,159.999996423721,140.000000596046,180.000007152557,170.000001788139,209.999993443489,209.999993443489,0.17,,,Vanuatu,East Asia & Pacific,Lower middle income,
Samoa,WSM,14.668,18.335,18.335,22.002,25.669,29.336,25.669,25.669,29.336,29.336,29.336,36.67,36.67,36.67,33.003,58.672,47.671,80.674,106.343,95.342,99.009,102.676,113.677,113.677,113.677,113.677,113.677,113.677,113.677,121.011,90.0,100.0,100.0,110.0,100.0,120.0,130.0,130.0,150.0,150.0,150.0,160.0,170.000001788139,170.000001788139,189.999997615814,209.999993443489,200.000002980232,200.000002980232,170.000001788139,180.000007152557,189.999997615814,200.000002980232,200.000002980232,200.000002980232,209.999993443489,239.999994635582,300.000011920929,310.000002384186,289.99999165535,300.000011920929,0.36,,,Samoa,East Asia & Pacific,Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY)."
"Yemen, Rep.",YEM,58.672,73.34,69.673,80.674,99.009,102.676,99.009,102.676,128.345,135.679,168.682,216.353,253.023,326.363,370.367,605.055,729.733,865.412,949.753,1045.095,1195.442,1360.457,1958.178,2489.893,2948.268,3157.287,3153.62,3355.305,3406.643,3498.318,6640.0,8500.0,9130.0,8550.0,9340.0,10530.0,10800.0,11640.0,12460.0,14060.0,15030.0,16070.0,16090.0001525879,18700.0007629395,19629.9991607666,21110.0006103516,21920.0000762939,23270.0004577637,24219.9993133545,26569.9996948242,25430.0003051758,22950.0007629395,21010.0002288818,27829.9999237061,27430.0003051758,13550.0001907349,10850.0003814697,10010.0002288818,9720.00026702881,11100.0003814697,10.32,,,"Yemen, Rep.",Middle East & North Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1990-2019. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
South Africa,ZAF,97934.569,102213.958,105767.281,109826.65,119657.877,128260.659,128356.001,133885.837,138084.552,143280.691,149763.947,168568.323,171725.61,173533.441,176734.732,185201.835,193115.221,199950.509,202099.371,218908.899,228454.1,257368.395,280749.187,292230.564,315948.72,324214.138,330855.075,329025.242,343055.184,341108.007,247660.0,242330.0,238820.0,246490.0,252140.0,264310.0,274110.0,289030.0,296490.0,278410.0,284660.0,320540.0,331320.007324219,353089.996337891,379989.990234375,377649.993896484,379790.008544922,397059.997558594,426739.990234375,404200.012207031,425309.997558594,409260.009765625,426779.998779297,436920.013427734,447929.992675781,424809.997558594,425140.014648438,435649.993896484,434350.006103516,439640.014648438,435.13,,,South Africa,Sub-Saharan Africa,Upper middle income,Fiscal year end: March 31; reporting period for national accounts data: CY.
Zambia,ZMB,,,,,3278.298,3916.356,3501.985,4792.769,4572.749,4275.722,3769.676,3791.678,4066.703,4591.084,4202.382,4081.371,4026.366,3744.007,3476.316,3604.661,3531.321,3366.306,3520.32,3270.964,2819.923,2753.917,2889.596,2702.579,3142.619,2603.57,2740.0,2880.0,2850.0,2510.0,2140.0,2130.0,1760.0,2290.0,2170.0,1760.0,1810.0,1840.0,1919.99995708466,2079.99992370605,2109.99989509583,2289.99996185303,2180.0000667572,1980.00001907349,2190.00005722046,2490.00000953674,2660.00008583069,3049.99995231628,4030.00020980835,4239.99977111816,4690.00005722046,4960.00003814697,5320.00017166138,6809.99994277954,7730.00001907349,6800.00019073486,7.5,,,Zambia,Sub-Saharan Africa,Low income,"National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha."
Zimbabwe,ZWE,,,,,4473.74,5214.474,6046.883,5298.815,6384.247,6750.947,8162.742,8742.128,8225.081,9281.177,9057.49,8320.423,10868.988,9299.512,9295.845,9449.859,9636.876,9435.191,8811.801,10461.951,9922.902,10263.933,13127.86,15240.052,16101.797,16186.138,16540.0,18300.0,18470.0,17080.0,15960.0,15480.0,14860.0,13830.0,14070.0,15820.0,13700.0,13900.0,12489.9997711182,10180.0003051758,9770.00045776367,10510.0002288818,9829.99992370605,9760.00022888184,7599.99990463257,7750.0,9600.00038146973,11409.9998474121,12010.0002288818,12279.9997329712,12079.9999237061,12430.0003051758,11020.0004577637,10340.0001525879,12380.0001144409,11760.0002288818,11.56,,,Zimbabwe,Sub-Saharan Africa,Lower middle income,"National Accounts data are reported in Zimbabwean Dollar (ZWL). Before 2017, one ZWL is set to be equal to one USD.

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2017-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
